15991940	1.000,00	22/7/2021 9:45
14204960	988	3/8/2021 14:19
569220	915	15/10/2021 16:28
15791480	902	28/10/2021 13:09
15489150	894	5/11/2021 15:37
15645720	887	12/11/2021 15:13
16599470	873	26/11/2021 15:23
15002480	852	17/12/2021 14:55
15002090	748	31/3/2022 16:07
14208520	695	23/5/2022 14:08
426840	690	28/5/2022 10:04
14888930	684	3/6/2022 17:15
14888170	684	3/6/2022 17:15
1419237A0	657	30/6/2022 14:04
24164880	657	30/6/2022 14:05
7198560	629	28/7/2022 18:06
520330	617	9/8/2022 15:23
15646350	611	15/8/2022 14:43
15363730	600	26/8/2022 15:21
428380	600	26/8/2022 15:21
1230230	586	9/9/2022 7:08
9211710	581	14/9/2022 10:59
39564000	573	22/9/2022 13:12
14998750	562	3/10/2022 14:43
14194910	562	3/10/2022 14:43
14209150	553	12/10/2022 15:24
14190200	553	12/10/2022 15:24
439450	541	24/10/2022 15:51
14997850	538	27/10/2022 14:30
14192340	537	28/10/2022 17:22
40011290	520	14/11/2022 16:40
14889300	520	14/11/2022 16:40
16597530	516	18/11/2022 9:55
16000490	516	18/11/2022 9:55
427730	513	21/11/2022 15:20
12996830	503	1/12/2022 11:53
15791800	497	7/12/2022 11:14
4001090	495	9/12/2022 11:18
14193600	495	9/12/2022 11:18
426540	489	15/12/2022 15:12
29575490	464	9/1/2023 14:49
15991980	464	9/1/2023 14:49
14889310	457	16/1/2023 15:36
15008400	439	3/2/2023 9:53
8850290	438	4/2/2023 9:29
9231430	436	6/2/2023 15:04
15645660	432	10/2/2023 18:11
1737060	429	13/2/2023 16:38
3365970	419	23/2/2023 11:12
8851160	400	14/3/2023 16:11
22185300	397	17/3/2023 15:42
15492150	394	20/3/2023 14:30
1001970	393	21/3/2023 10:19
15991570	393	21/3/2023 10:19
14194580	393	21/3/2023 10:19
14888750	386	28/3/2023 13:19
15003060	380	3/4/2023 16:47
11A0	380	3/4/2023 16:47
14205940	380	3/4/2023 16:47
6897360	372	11/4/2023 16:24
904170	370	13/4/2023 14:28
14889980	370	13/4/2023 14:28
1225150	363	20/4/2023 16:25
40005770	363	20/4/2023 16:25
15790560	363	20/4/2023 16:25
14196810	363	20/4/2023 16:25
15980050	356	27/4/2023 15:12
16174940	356	27/4/2023 15:47
14195250	356	27/4/2023 17:53
129950020	356	27/4/2023 17:53
1420880000	356	27/4/2023 17:53
13647570	349	4/5/2023 16:14
14206610	343	10/5/2023 18:16
8850300	343	10/5/2023 18:16
40008920	343	10/5/2023 18:16
27184660	340	13/5/2023 9:53
15644730	340	13/5/2023 9:53
40008380	334	19/5/2023 11:20
141934500	334	19/5/2023 11:20
159917200	334	19/5/2023 11:20
14192620	334	19/5/2023 11:20
38325930	334	19/5/2023 16:45
1310610	334	19/5/2023 16:45
557510	331	22/5/2023 15:28
247830	331	22/5/2023 15:28
32548320	331	22/5/2023 15:28
15791000	331	22/5/2023 15:28
12996280	327	26/5/2023 16:32
320870	324	29/5/2023 15:04
41030	324	29/5/2023 15:04
141620	320	2/6/2023 15:35
6563030	320	2/6/2023 15:35
22986520	317	5/6/2023 15:31
14886540	303	19/6/2023 14:39
431500	303	19/6/2023 14:39
14575570	294	28/6/2023 17:57
8851260	294	28/6/2023 17:57
15000430	294	28/6/2023 17:57
424650	292	30/6/2023 7:50
439580	292	30/6/2023 7:50
6397910	292	30/6/2023 7:50
4009910	287	5/7/2023 15:58
32760330	279	13/7/2023 16:29
39564100	279	13/7/2023 16:29
14192700	265	27/7/2023 18:31
16601910	265	27/7/2023 18:31
427530	265	27/7/2023 18:31
15791220	264	28/7/2023 15:59
16598350	264	28/7/2023 15:59
14755570	257	4/8/2023 16:44
424800	257	4/8/2023 16:44
16598330	257	4/8/2023 16:44
16599970	257	4/8/2023 16:44
14999270	257	4/8/2023 16:44
16000610	257	4/8/2023 16:44
14207310	257	4/8/2023 16:44
14889280	250	11/8/2023 15:28
31178210	250	11/8/2023 15:28
439140	250	11/8/2023 15:28
450090	250	11/8/2023 15:28
40009750	246	15/8/2023 18:28
14889410	246	15/8/2023 18:43
2857790	246	15/8/2023 18:58
15991250	243	18/8/2023 16:58
15008620	243	18/8/2023 16:58
15980180	237	24/8/2023 18:44
6561800	237	24/8/2023 18:44
15364090	237	24/8/2023 18:44
569600	229	1/9/2023 14:02
32758220	229	1/9/2023 14:02
14889790	229	1/9/2023 14:02
8020850	228	2/9/2023 11:13
3115A0	228	2/9/2023 11:13
14999770	228	2/9/2023 11:13
16604190	228	2/9/2023 11:13
29816A0	228	2/9/2023 11:13
8851140	228	2/9/2023 11:13
15001470	223	7/9/2023 13:54
330	223	7/9/2023 13:54
438700	222	8/9/2023 12:09
16000010	219	11/9/2023 15:40
12992500	219	11/9/2023 15:40
15490190	215	15/9/2023 15:57
15002330	215	15/9/2023 15:57
15490200	215	15/9/2023 15:57
427640	215	15/9/2023 15:57
5037A0	208	22/9/2023 15:54
40010810	208	22/9/2023 15:54
16599330	208	22/9/2023 15:54
15364860	208	22/9/2023 15:54
32760610	208	22/9/2023 15:54
8609200	208	22/9/2023 15:54
51140	203	27/9/2023 14:02
450460	195	5/10/2023 9:54
32548450	195	5/10/2023 9:54
7625390	195	5/10/2023 9:54
15002750	195	5/10/2023 9:54
15008860	195	5/10/2023 9:54
14192600	195	5/10/2023 9:54
14888030	188	12/10/2023 12:50
425760	188	12/10/2023 12:50
15981190	188	12/10/2023 13:45
424830	183	17/10/2023 12:35
6562490	174	26/10/2023 16:38
16598460	173	27/10/2023 16:20
368690	173	27/10/2023 17:01
9210750	173	27/10/2023 17:01
9210050	173	27/10/2023 17:01
12773A0	173	27/10/2023 17:01
14888860	173	27/10/2023 17:01
21500	172	28/10/2023 8:43
50400	172	28/10/2023 8:43
14193060	172	28/10/2023 8:43
15489210	172	28/10/2023 8:43
14192190	170	30/10/2023 14:10
14998710	170	30/10/2023 14:10
6563990	170	30/10/2023 14:10
29051220	170	30/10/2023 14:10
9210790	167	2/11/2023 13:36
39619900	167	2/11/2023 13:36
6561820	163	6/11/2023 14:57
40234140	163	6/11/2023 14:57
40008980	163	6/11/2023 14:57
9295170	163	6/11/2023 14:57
14194670	160	9/11/2023 12:54
430840	160	9/11/2023 12:54
40011380	160	9/11/2023 12:54
5200400	160	9/11/2023 12:54
15980110	160	9/11/2023 12:54
15000160	160	9/11/2023 12:54
15000520	160	9/11/2023 16:46
6565360	160	9/11/2023 16:46
60509790	160	9/11/2023 16:46
15002800	160	9/11/2023 16:46
50670	160	9/11/2023 16:46
439970	146	23/11/2023 14:51
8036930	146	23/11/2023 17:16
886130	146	23/11/2023 17:16
8042750	146	23/11/2023 17:16
15991710	146	23/11/2023 17:16
15009750	146	23/11/2023 17:16
16599010	146	23/11/2023 17:16
1231210	146	23/11/2023 17:16
14888910	146	23/11/2023 17:16
8002270	146	23/11/2023 17:16
15001670	146	23/11/2023 17:16
14195910	146	23/11/2023 17:16
6489440	142	27/11/2023 14:57
14207990	139	30/11/2023 16:44
426440	134	5/12/2023 12:14
450140	134	5/12/2023 12:14
51010	134	5/12/2023 12:14
15980430	134	5/12/2023 12:14
520420	131	8/12/2023 17:22
15645710	131	8/12/2023 17:22
15001540	131	8/12/2023 17:22
16596360	118	21/12/2023 12:04
15645300	118	21/12/2023 12:28
32758600	118	21/12/2023 12:28
1112670	118	21/12/2023 12:28
14886480	118	21/12/2023 12:28
16000770	118	21/12/2023 12:28
8044850	118	21/12/2023 16:25
12992420	118	21/12/2023 17:32
960070	113	26/12/2023 15:40
16000650	113	26/12/2023 15:40
39623590	113	26/12/2023 15:40
450640	113	26/12/2023 15:40
12113560	113	26/12/2023 15:40
40010930	111	28/12/2023 15:24
2253560	111	28/12/2023 15:24
3177A0	111	28/12/2023 15:24
40233580	111	28/12/2023 15:24
15644290	111	28/12/2023 15:24
8670110	104	4/1/2024 14:27
14192720	104	4/1/2024 14:27
40005870	104	4/1/2024 14:27
6563920	104	4/1/2024 14:27
1683380	104	4/1/2024 14:27
169000350	104	4/1/2024 14:27
40233140	104	4/1/2024 14:27
14207430	100	8/1/2024 15:22
14889390	90	18/1/2024 13:47
13184660	90	18/1/2024 13:47
14886930	90	18/1/2024 13:48
40010970	90	18/1/2024 18:10
5069A0	90	18/1/2024 18:10
15645510	90	18/1/2024 18:10
40790	90	18/1/2024 18:10
14997400	90	18/1/2024 18:10
15980490	90	18/1/2024 18:10
18550410	83	25/1/2024 13:06
14190340	83	25/1/2024 13:06
14890180	79	29/1/2024 15:44
8851170	79	29/1/2024 15:44
14193460	79	29/1/2024 15:44
32758300	79	29/1/2024 15:44
15488770	79	29/1/2024 15:44
40010800	79	29/1/2024 15:44
14193720	79	29/1/2024 15:44
9830	79	29/1/2024 15:44
15990490	79	29/1/2024 15:44
12608190	79	29/1/2024 15:44
8667490	79	29/1/2024 15:44
16598300	79	29/1/2024 15:44
40010840	79	29/1/2024 15:44
436750	79	29/1/2024 15:44
16000240	76	1/2/2024 13:29
15990270	76	1/2/2024 13:29
3858070	76	1/2/2024 13:29
14192430	76	1/2/2024 13:29
15644710	76	1/2/2024 13:29
50640	76	1/2/2024 13:29
14206940	76	1/2/2024 13:29
40000960	76	1/2/2024 13:29
40009500	76	1/2/2024 13:29
5594650	76	1/2/2024 13:29
6564180	76	1/2/2024 13:29
15790340	76	1/2/2024 13:29
70170	76	1/2/2024 13:29
22461310	76	1/2/2024 13:29
14206140	72	5/2/2024 13:29
427160	72	5/2/2024 13:29
14191510	69	8/2/2024 18:51
14191430	69	8/2/2024 18:51
438910	69	8/2/2024 18:51
594500	69	8/2/2024 18:51
12971360	69	8/2/2024 18:51
427270	69	8/2/2024 18:51
14997700	69	8/2/2024 18:51
32548500	69	8/2/2024 18:51
14193070	58	19/2/2024 10:57
426000	58	19/2/2024 10:57
32548350	58	19/2/2024 15:16
427480	58	19/2/2024 15:16
15363600	58	19/2/2024 15:16
980110	58	19/2/2024 15:16
8850560	55	22/2/2024 14:44
12972110	55	22/2/2024 14:44
950530	55	22/2/2024 14:44
289440	51	26/2/2024 13:34
460160	51	26/2/2024 13:34
14890030	51	26/2/2024 13:34
40009030	51	26/2/2024 13:34
40008440	48	29/2/2024 16:00
40008340	48	29/2/2024 16:00
14887270	48	29/2/2024 16:00
15644910	48	29/2/2024 16:00
614230	48	29/2/2024 16:00
14999940	48	29/2/2024 16:00
428090	48	29/2/2024 16:00
14206740	48	29/2/2024 16:00
14205830	48	29/2/2024 16:00
14206300	48	29/2/2024 16:00
9609060	44	4/3/2024 15:05
15364140	44	4/3/2024 15:05
12994480	41	7/3/2024 15:15
32757910	41	7/3/2024 15:15
40234920	41	7/3/2024 15:15
14190100	41	7/3/2024 15:15
14886830	41	7/3/2024 15:15
428120	41	7/3/2024 15:15
40005920	41	7/3/2024 15:15
15008700	41	7/3/2024 15:15
40234710	41	7/3/2024 15:15
31370	41	7/3/2024 15:15
16602760	41	7/3/2024 15:15
14889020	41	7/3/2024 15:15
15981220	41	7/3/2024 15:15
14888350	40	8/3/2024 9:19
143160	40	8/3/2024 9:19
13481730	40	8/3/2024 9:19
15981820	40	8/3/2024 9:19
32759820	40	8/3/2024 9:19
5581540	37	11/3/2024 14:43
14191480	37	11/3/2024 14:43
16603140	37	11/3/2024 14:43
438660	37	11/3/2024 14:43
70090	37	11/3/2024 14:43
15645050	37	11/3/2024 14:43
40233540	37	11/3/2024 14:43
14194140	37	11/3/2024 14:43
14887490	37	11/3/2024 14:43
29562230	37	11/3/2024 14:43
29811890	34	14/3/2024 13:23
9211510	34	14/3/2024 13:23
9211900	34	14/3/2024 13:23
15980970	30	18/3/2024 14:24
90830	30	18/3/2024 14:24
15791040	30	18/3/2024 14:25
450190	30	18/3/2024 14:25
2616120	30	18/3/2024 14:25
520640	30	18/3/2024 14:25
29252640	30	18/3/2024 14:25
40008970	30	18/3/2024 14:25
16000630	30	18/3/2024 14:25
16000300	30	18/3/2024 14:25
14206420	30	18/3/2024 14:25
15645790	30	18/3/2024 14:25
31178330	30	18/3/2024 14:25
402333860	30	18/3/2024 14:25
32760390	27	21/3/2024 13:41
508610	27	21/3/2024 13:41
438460	23	25/3/2024 16:06
1136A0	22	26/3/2024 17:38
12994750	22	26/3/2024 17:38
10550300	22	26/3/2024 17:38
12996880	22	26/3/2024 17:38
15000280	22	26/3/2024 17:38
1234720	22	26/3/2024 17:38
6570170	22	26/3/2024 17:38
16604150	22	26/3/2024 17:38
13647980	22	26/3/2024 17:39
5104A0	20	28/3/2024 13:04
14190270	20	28/3/2024 13:04
439350	20	28/3/2024 13:04
15000710	20	28/3/2024 13:04
14888600	20	28/3/2024 13:04
15980200	20	28/3/2024 13:04
12996400	20	28/3/2024 13:04
16000370	20	28/3/2024 13:04
32548660	20	28/3/2024 13:04
16000710	20	28/3/2024 13:04
14889540	20	28/3/2024 13:04
5517140	20	28/3/2024 13:04
14190920	20	28/3/2024 13:04
12891310	20	28/3/2024 13:04
40010210	20	28/3/2024 13:04
427000	20	28/3/2024 13:04
14192800	20	28/3/2024 13:04
429540	20	28/3/2024 13:04
16596960	20	28/3/2024 13:04
427830	20	28/3/2024 13:04
12996500	20	28/3/2024 13:04
14197040	20	28/3/2024 13:04
15790540	20	28/3/2024 13:04
14887310	20	28/3/2024 13:04
32758520	20	28/3/2024 13:04
434210	20	28/3/2024 13:04
40234930	20	28/3/2024 13:04
14192540	20	28/3/2024 13:04
14207760	9	8/4/2024 15:55
14206220	7	10/4/2024 15:26
15364080	7	10/4/2024 15:26
29715760	7	10/4/2024 16:51
14887800	6	11/4/2024 12:49
13867250	1	16/4/2024 16:58
32758250	1	16/4/2024 16:58
14193180	1	16/4/2024 16:58
9642620	1	16/4/2024 16:58
40008330	1	16/4/2024 16:58
440060	1	16/4/2024 16:58
14209100	1	16/4/2024 16:58
15646730	1	16/4/2024 16:58
14196050	1	16/4/2024 16:58
14889510	1	16/4/2024 16:58
4188A0	1	16/4/2024 16:58
31620	1	16/4/2024 16:58
6564000	1	16/4/2024 16:58
15981020	1	16/4/2024 16:58
179360	817	21/1/2022 13:35
26380	511	23/11/2022 9:35
63170	328	25/5/2023 12:43
43180	55	22/2/2024 14:44
40233640	393	21/3/2023 10:19
1505110	334	19/5/2023 11:20
945510	636	21/7/2022 15:07
321167430	37	11/3/2024 15:18
606530	58	19/2/2024 10:57
1007100	34	14/3/2024 13:23
13010080	782	25/2/2022 10:16
355470	475	29/12/2022 13:46
247110	1.091,00	22/4/2021 14:53
134230110	1.091,00	22/4/2021 14:53
428150	958	2/9/2021 13:42
1231200	958	2/9/2021 13:42
500220	846	23/12/2021 14:27
14194190	789	18/2/2022 14:15
517510	482	22/12/2022 14:54
9231660	406	8/3/2023 15:04
305440	406	8/3/2023 15:04
6399950	406	8/3/2023 15:04
289700	406	8/3/2023 15:04
462220	324	29/5/2023 15:04
1233180	293	29/6/2023 15:15
9231460	275	17/7/2023 15:26
222560	153	16/11/2023 16:03
305460	7	10/4/2024 15:26
15492290	7	10/4/2024 15:26
439180	7	10/4/2024 15:26
